CODIGO,DESCRIPCION,PVP,PVD
C-ROMA-A5-E,PLED36-60X60-DA-EM-4K-VCP,623193,491008
CRUCETA-SUJ-30HLED,Cruceta para Sujetar luminaria 30HLED.,73782,59664
CRUCETA-SUJ-ACUA,Cruceta para Sujetar luminaria ACUA.,93025,75042
CRUCETA-SUJ-CESIO,Cruceta para Sujetar luminaria CESIO.,271849,219328
CRUCETA-SUJ-ERIS,Cruceta para sujetar reflector ERIS.,33866,27311
CRW-2X4-2SLD,Caja Rawelt de 2x4- 2 Salidas,22185,17479
CS-3L-2M,Cable de seîƒl 3 lineas. 2 metros. Con Plug.,27479,21597
CSBP-04/00.1.00,"KNX Motion Sensor with Secure, PIR.",527570,415661
CSBPM-04/00.1.00,"KNX Presence Sensor, Microwave - KNX Secure. 43110088.",618151,487059
CSC/00,"Tiras de 10 unidades ""O""",420,336
CSC/11,"Tiras de 10 unidades ""1""",420,336
CSC/22,"Tiras de 10 unidades ""2""",420,336
CSC/33,"Tiras de 10 unidades ""3""",420,336
CSC/44,"Tiras de 10 unidades ""4""",420,336
CSC/55,"Tiras de 10 unidades ""5""",420,336
CSC/66,"Tiras de 10 unidades ""6""",420,336
CSC/77,"Tiras de 10 unidades ""7""",420,336
CSC/88,"Tiras de 10 unidades ""8""",420,336
CSC/99,"Tiras de 10 unidades ""9""",420,336
CSC/G2,"Tiras de 10 unidades ""+""",420,336
CSC/G3,"Tiras de 10 unidades ""-""",420,336
CSC/G4,"Tiras de 10 unidades ""AC""",420,336
CSC/G5,Tiras de 10 unidades (tierra),420,336
CSC/LL,"Tiras de 10 unidades ""L""",420,336
CSC/NN,"Tiras de 10 unidades ""N""",420,336
CSC/RR,"Tiras de 10 unidades ""R""",420,336
CSC/SS,"Tiras de 10 unidades ""S""",420,336
CSC/TT,"Tiras de 10 unidades ""T""",420,336
CSD-UV70PS,Balasto Electronico fluorescente multivatiaje. 2x57/70W. 120/277V. THD,103613,81597
CSL-050-1,Chasis tipo Cardan de empotrar. 1 Luz. AR111.,53866,42437
CSL050-1-75EBLL,Bala cuadrada tipo Kardan. Txm Electronico. Incl. Bombilla.,105126,82857
CSL050-1-930599,Kardan sencilla. 75W. Txm. Electronico Keystone. Incl. Bombilla.,105126,82857
CSL-050-1-LED10W,Kardan de una luz. Bombilla LED 10W. AR111. Philips.,208739,164454
CSL-050-1-LL,Luminaria tipo cardan de empotrar 1 luz. incluye Bombilla AR111.,88151,69412
CSL-050-2,Chasis tipo Cardan de empotrar. 2 Luces. AR111.,75546,59496
CSL-050-2-LL,"Luminaria tipo cardan de empotrar 2 luces. incluye transformador mag,.",143950,113445
CSL050-2S,Kardan 2 luces de sobreponer.,158235,124706
CSL-051C,Chasis tipo Cardan de sobreponer. 2 Luces. AR111.,65630,51765
CSL-052,Chasis tipo Cardan de empotrar. 3 Luces AR111.,49916,39328
CSL-052-LL,Luminaria tipo cardan de empotrar 3 luces.Incluye Bombillas.,152605,120252
CSL-054C,Chasis tipo Cardan de sobreponer. 4 Luces. AR111.,118571,93445
CSL-055,Chasis tipo Cardan de empotrar. 4 Luces AR111. Cuadrada.,51681,40756
CSL-055B,Chasis tipo Cardan de empotrar. 4 Luces AR111.,57815,45546
CSL-055-LL,"Luminaria tipo cardan de empotrar de 4 luces, Incluye Bombillas.",188571,148571
CSL-056C,Chasis tipo Cardan de sobreponer. 6 Luces. AR111.,175714,138487
CSL115-1,Luminaria tipo KARDAN fluorescente. Max. 2x32W.,41008,32269
CSL115-2,Luminaria tipo KARDAN fluorescente. Max. 4x32W.,62269,49076
CSL115-3,Luminaria tipo KARDAN fluorescente. Max. 6x32W.,83613,65882
CSL3-1/270MH-LL,Cardan de 3x70W. 1x70 PAR 2 CDM-R111 Master Color Incl. Bombillas,725378,571513
CSL3-370MH-LL,Cardan 3 luces. 3x70W. MH. CDM-R111 Master Color.,730924,575882
CSTYA4X22CB-1M,Cable alarma 4x22 multifilar. 1 metro.,2521,2017
CSUD-1004179-01,Bogota Metro Alqueria. Sistema de Monitoreo y Control. Orden de Compra,21374622,16840672
CSUD-1004233-01,Valledupar Jumbo Guatapuri. Sistema de Monitoreo y control. Orden de C,13006303,10247395
CSUD-1004233-02,Barranquilla Jumbo Americano. Sistema de Monitoreo y control. Orden de,24451513,19264790
CSUD-1004233-03,Medellin Jumbo Premium. Sistema de Monitoreo y control. Orden de Compr,21275126,16762269
CSUD-1004233-04,Bogota Jumbo Cl. 170. Sistema de Monitoreo y control. Orden de Compra,14343109,11300588
CT001,Romartillo Dewalt. Serie 10705.,1730588,1363529
CT002,Romartillo Dewalt. Serie 10729.,1730588,1363529
CT003,Taladro percutor BW5D5 Dewalt. Serie 942870.,1219076,960504
CT004,Romartillo Dewalt. Serie 10256.,1730588,1363529
CT005,Pulidora 4-1/2 Dewalt. DWE4010. Serie 247615.,671176,528824
CT-10-PARES,Cable telefonico de 10 pares.,3445,2773
CT-2,Conector tornillo partido CU No2,5294,4118
CT-4,Conector tornillo partido No.4,4538,3529
C-TESORO,Cuerpo en lamina para tres ojos de buey. Color Gris.,230840,181849
CTH23CPSTRINGSTAR,Cable de Poder String 2.3mm para extension Premium,19244,15210
CTH23-FUT072,Downlight radiofrecuencia recesado 18W RGB+CCT,278908,219748
CTHCICOB110V3000K,CINTA COB 110V  ENCAUCHETADA 10W 3000K IP65.,29832,23529
CTHCONECD,CABLE DE PODER PARA NEON FLEX CON RECTIFICADOR DE VOLTAJE AC-DC 120V (,23109,18235
CTHCONECTORCIL,Cable de poder para Neon Flex con rectificador de voltaje AC-DC 120V.,19244,15210
CTHCPCOB2024,CABLE DE PODER PARA CINTA COB 110V. MAX. 30 METROS.,19244,15210
CTHFUENTEMNWELL,FUENTE DE PODER MEAN WELL 24V 50W,132773,104622
CTHGRAFAC,GRAPA PARA INSTALACION CILINDRO.,1176,924
CTHGRAPAD,GRAPA PARA INSTALACION DOBLE FAZ.,1176,924
CTHNEON6MM110V-BC,Neon LED 1 cara 6mm bc 3.000ï½°K. 110V.,18319,14454
CTHNEONC-8W-3K,Neon Flex. 3.000ï½°K. 8W. 12V.CTHNEONC-BC20/25,24622,19412
CTHNEONC-AZ20/25,Neon Flex. 144 LED/m. 120V. 8W/m. 1 metro.,24622,19412
CTHNEONC-RO2,NEON FLEX ROJO. 8W. 12V.,24622,19412
CTHNEONDF,"NEON FLEX (LED)DOBLE FAX 8*16 MM, ALIMENTACION 120 VOLTIOS CON RECTIFI",19916,15714
CTHNEONDF-VE20/20,Neon LED doble faz. Color Verde. 1 metro.,18319,14454
CTHNONBC,NEON FLEX (LED)SENCILLO 6 mm. ALIMENTACION 110V. 3000ï½°K.,17143,13529
CTHPERFIL,Perfil sob Aluminio con difusor acråŒ€ico x 3m negro,240420,189412
CTHR-20-048A,BAï¾‘ADOR LED LINEAL SMART 48W RGB+CCT RADIO FRECUENCIA.,1423025,1121176
CTHR-20-050B,REFLECTOR LED SMART GARDEN 50W RGB+CCT IP65.,923025,727227
CTHR-20-100A,REFLECTOR LED SMART GARDEN 100W RGB+CCT IP65.,1586555,1250000
CTHSFP-EUBCCT,Extenciî‰¢ Lineal Led Premium Europeo New 120V AC 2.3MM Cable Transparente 10 Mts,105798,83361
CTH-SMD2834,"Cinta Led SMD 2835 24V Temperatura 4000K IP20 21,6W/MT 2500 LM Rollo P",336555,265210
CTH-SMD2835,Cinta led SMD cob 24v 40w 4000k x 5m,230840,181849
CTHTAPONCIL,Tapon plastico transparente para Neon Flex.,1933,1597
CTHTAPOND,TAPON FINAL PLASTICO TRANSPARENTE.,1176,924
CTHTAPONDOBLEFAZ,Tapon para Neon LED doble faz.,1933,1597
CTHTER6MM,TERMO ENCOGIBLE TRANSPARENTE 6MM
CTHW140190,Baîƒdor de LED 36 W- 120 V- Color Blanco.,657731,518235
CTHW140192,Baîƒdor LED RGB lineal de 36 W. Conexiî‰¢ DMX512.,932773,734874
CTLLED-005/30/N,Satelite colgante. 25W. 3.000ï½°K. Color Negro.,377983,297815
CTR10AWG,Conector Tipo Resina para cable 10AWG.,33361,26303
CU-2,Luminaria de emergencia. Marca Cooper Lighting.,230840,181849
CUBO-10X10-G-BK,Aplique de sobreponer tipo CUBO de 100x100 mm. Gu10. Color Negro.,92185,72605
CUBO2-9X9-G-WH,Aplique de sobreponer doble tipo CUBO de 90x90 mm. Gu10. Color Blanco.,69076,54454
CUBO-9X9-G-BK,Aplique de sobreponer tipo CUBO de 90x90 mm. Gu10. Color Negro.,54790,43193
CUBO-9X9-G-WH,Aplique de sobreponer tipo CUBO de 90x90 mm. Gu10. Color Blanco,49580,39076
CUBO-A-15X15X120,Acrilico opal tipo cubo  de 15x15x120 cms.,108235,85294
CUBO-A-20X120,Cubo de acrilico de 20x120. en Acrilico Opal.,72185,56891
CUELGA8040,Cuelga para Canaleta 8040.,9244,7311
CUELGAEMT-1,"Cuelga para Tuberia EMT 1"" con tornillo.",3950,3109
CUELGAEMT-3/4,Cuelga para Tuberia EMT 3/4 con tornillo,3697,2941
CUR-M-1/2,Curvador Metalico de 1/2.,186555,146975
CUR-PVC-A1/2,Curva PVC Conduit 11/2.,504,336
CURVA/90-3"-GAR,"Curva a 90 3"" galvanizada Acero Rigido.",149328,117731
CURVA90-PVC-2,"Curva de PVC de 2"". 90ï½°.",3613,2857
CURVADOR CON MANGO,CURVADOR CON MANGO 3/4,357311,281597
CURVA-EMT-1,"Curva EMT Galvanizada de 1"".",4118,3193
CURVA-EMT-1.1/4,"Curva EMT 1.1/4""",15042,11849
CURVA-EMT-1/2,"Curva EMT Galvanizada de 1/2"".",2017,1597
CURVA-EMT-1-1/2,"Curva EMT Galvanizado de 1-1/2"".",11765,9244
CURVA-EMT-1-1/4,"Curva EMT Galvanizado de 1-1/4"".",10924,8571
CURVA-EMT-2,"Curva EMT Galvanizada de 2"".",31849,25126
CURVA-EMT-3/4,"Curva EMT Galvanizada de 3/4"".",2185,1681
CURVA-IMC-1/2,"Curva IMC 1/2""  para exteriores.",7311,5798
CURVA-IMC-3/4,"Curva IMC 3/4""  para exteriores.",7227,5714
CURVA-PVC-1,"Curva PVC 1"".",5630,4454
CURVA-PVC-1.1/2,"Curva PVC 1.1/2""",2101,1681
CURVA-PVC-1.1/4,"Curva PVC 1.1/4""",16807,13277
CURVA-PVC-1/2,"Curva en PVC de 1/2"" .",924,756
CURVA-PVC-2,"Curva PVC 2"".",3866,3025
CURVA-PVC-3/4,"Curva PVC 3/4"".",1092,840
CURVA-PVC-SCH1.1/4,Curva PVC SCH40,17395,13697
CUST-FPS-A,Software para distribucion en planta.,8706050,6859328
CUST-GRX-20,Sensor de ocupacion high bay. Marca Lutron.,462017,364034
CV-12-B,Cable vehiculo NO.12-blanco.,1176,924
CV-12-N,Cable vehiculo NO.12. Negro,2269,1765
CV-14-B,Cable vehiculo No.14 blanco.,1597,1261
CV-14-N,Cable vehiculo No.14 Negro.,1597,1261
CV-14-V,Cable vehiculo No.14. Verde.,924,756
CV-16-B,Cable vehiculo 16 blanco,840,672
CV-18-AM,Cable vehiculo AWG 18 Amarillo,588,504
CV-18-B,Cable vehiculo AWG 18 Blanco.,1008,840
CV-18-N,Cable vehiculo AWG 18 Negra.,1008,840
CV-20-B,Cable vehiculo NO.20- Blanco.,588,420
CV-20-N,Cable vehiculo NO.20- Negro.,588,420
CV-816-BL,Cable vehiculo AWG 16 blanco.,756,588
CV-816-N,Cable vehiculo AWG 16 negro.,2101,1681
CW1209,CAJA ACRILICA PARA W1209,14034,11092
CW-1-WH,Tapas decorativas.,10756,8487
CX-100,"Sensor 24 VDC, cobertura: 185,8m2, 110ï½° en abç–£ico. Con fotocelda.",544622,429160
CX-105-1,"Sensor 24 VDC, cobertura lineal: 27,4 metros lineales de largo alcance",181008,142605
CYL-ECO-BK,Aplique cylinder LED 2x3W 3000ï½°K IP54. Color Negro.,85210,67143
D001P,Dimaster Plus. Dispositivo que permite de forma inteligente conectar l,1930000,1520588
D002,Controlador para cinta LED RGBW.,99664,78487
D013P,Ditouch Plus S3. Interruptor que permite controlar y automatizar las l,632101,497983
D014BP,Ditouch Plus Botonera. Interruptor de 6 Botones que permite realizar e,650420,512521
D08P0T2,Servidor Dell T30 MEM 8GB HDD 1TB,5208655,4103782
D100-632014,Reflector de Exterior. Metal Halide 70W. Bal.Elect. y Bombilla GE,360084,283697
D100-810200,Luminaria de Exterior. 70W. Sodio. 208/220/240V.,206975,163193
D-101,Bala  Incandescente 13 cmts,8655,6891
D1400APD050W07,Driver LED 50W. 800-1400 mA. 28-52V. Corriente constante. Dim. 0-10V.,93445,73697
D15CC55UNVD-C,Driver para LED. 55W. DALI. Marca Universal.,182773,143950
D-32P/232EB-LL,"ojo de buey 2x32, incluye balasto y bombillas.",114202,90000
D-32P/2X32,Chasis ojo de buey para 2x32W.,71008,55966
D32R-B,Chasis Bala fluorescente 2x32W. 4 celdas. Aro Blanco.,74118,58403
D32R-N,Chasis Bala fluorescente 2x32W. 4 celdas. aro negro.,64538,50840
D32RN-091005,Chasis Bala fluorescente 2x32W. 4 celdas. aro negro.Advance. Bombillo,164034,129244
D-33P2X42,Chasis ojo de buey 2x42 con vidrio.,0,0
D-33P-V,Chasis ojo de buey para 2x42.Incluye Sockets BJB,72521,57143
D33R,Bala fluorescente con rejilla de 4 celdas. Max. 2x42W.,88319,69580
D-33R2X42,Chasis ojo de buey 2x42 con rejilla.,0,0
D4,Bala de piso. Socket E27.,177227,139664
D4106-1LW,Panel de Atenuaciî‰¢ LCD 6 Canales 1920W.,6940840,5468487
D41BR,Bala fluorescente para 1x32W.,25126,19832
D41BR-031005,Bala fluorescente para 1x32W.advance.philips 4100k,88571,69832
D-479,Luminaria step light con rejilla y vidrio. Max. 60W.,23361,18403
D5,D5 Bala de Piso MH150,279412,220168
D-5,Luminaria de empotrar en piso. Max. 150W.,96218,75798
D50-100-28W-RGB,Luminaria D50 LED RGB. 28W. 100cms. IP66. 24V.,1075042,846975
D50-50-14W-RGB,Luminaria D50 LED RGB. 14W. 50cms. IP66. 24V.,699328,0
D6,Bala de piso.,74538,58739
D641D,Aplique Doble Difusor en Vidrio.,183277,144370
D6-LED3,Bala sumergible de led 3W.,163529,128824
D6-LED3W,Bala de piso con modulo de 3W. LED. 120V.,157227,123866
D8,Bala de piso.,47143,37143
D-8GU10,Chasis bala de piso GU10.,51765,40756
D-952/232EBLL,"Cilindro 2x32 con vidrio serigrafiado, incluye balasto y bombillas.",258824,203950
D-952P/2X32,Chasis cilindro 2x32.vidrio serigrafiado.,215630,169916
DA110,INTERRUPTOR SENCILLO BCO DECORA 05601-02W.,21765,17143
DA110-BK,INTERRUPTOR SENCILLO BCO DECORA 05601-02W. NEGRO,16975,13361
DA112,INTERRUPTOR SENCILLO CONM BCO DECORA LEVITON 05603-02W,15546,12269
DA120,INTERRUPTOR DOBLE BCO BOTON GRANDE DECORA LEVITON 05634-00W,27563,21765
DA120-BK,INTERRUPTOR SENCILLO BCO DECORA 05601-02W. NEGRO,32353,25462
DA122,INTERRUPTOR DOBLE CONM BCO DECORA LEVITON 05643-00W.,28235,24118
DA221,TOMA DOBLE P. TIERRA BCO DECORA 5325W,9412,7479
DA500,Placa c/tornillo Bca decora ref.80401 w.,1345,1092
DA501,PLACA S/TORNILLO BCA DECORA 80301-SW,13519,10652
DANTITA-30W-4K,Luminaria alumbrado publico. 30W. 4.000ï½°K.,298151,234874
DANTITA-40W-5K,Luminaria High Bay Antiexplosion 40W 120-277V. IP66. IK06. 5600lm. FP,2030420,1599748
DANTITA-55W-4K,Luminaria alumbrado publico. 55W. 4.000ï½°K.,349412,275294
DAS.4,Bornera de doble piso.20A.600V. AWG.20-1,2185,1681
DAS/PT,Tapa final para bornera de doble piso DA,672,588
DB12,"Tapa y aro para pantalla de 12"".",84,84
DB16,"Tapa y aro para pantalla de 16""",19076,15042
DB22,"Tapa y aro para pantalla de 22"".",30336,0
DB25-C,Cubierta plastica para conector tipo DB25.,2521,2017
DB25-M,Conector macho DB25.,2773,2185
DB765,Ojo de buey M9 1W blanco cç–ido multivoltaje 85-265VAC acråŒ€ico.,32353,25546
DCGC16-1,"GATEWAY DALI - DALIControl gc16-1, 64 ECG,Control 16 grupos, Soporte D",2500000,1969748
DCGC16-2,"GATEWAY DALI - DALIControl gc16-2, 64 ECG,Control 16 grupos, Soporte D",3141092,2474790
DD01,DITOCUCH DIMMER S1,394790,311008
DD01P,Ditouch Plus Dimmer CF S1. Interruptor que permite controlar y automat,646807,509580
DD710-BDZ,Atenuador digital 1200VA@120V. 0-10VDC. Bluetooth.,472521,372353
DELTA-36L-T2-3030,Mî‰˜ulo 38W con î‰¤tica. Incluye Disipador.,211429,166555
DELTA-36L-T2-HEATSIN,Mî‰˜ulo 25W con î‰¤tica. Incluye Disipador.,211429,166555
DENALI-011730W,Luminaria de sobreponer LED. 50W. 4.000ï½°K. 120-277V. Dim.0-10V. Color,270000,212857
DESCEN-IDL,Descendedor IDL Petzl.,2596218,2045462
DHI-NVR608-64-4KS2,NVR 64CH H.265 DECODIFICACION 4CH@4K O 16CH@2MP AB ENTRADA 384MBPS 8 S,6971681,5492857
DI124,DIMMER S/PLACA DESLI CONM BLIST 600W120V BCO DECORA 6674,99328,78235
DI128,Dimmer 0-10V Delizable 120VA Leviton.,157395,123950
DI-8,8 Digital Inputs,1346555,1060924
DIFP-1X17,Difusor en policarbonato 1x17,15546,12269
DIMER-VETTO,Dimer LED 400w placa blanca,116387,91765
DIS001C,Configuraciî‰¢ y montaje. Instalaciî‰¢ de los dispositivos y configuraci,1050420,827647
DIS006,Perfil de Aluminio Sobreponer. 25 X 14 X 3000 mm.,57612,45391
DIS015,Perfil aluminio con difusor opal. 3 metros.,45630,35966
DIS017,Perfil esquinero en aluminio. 3 Metros.,33950,26807
DIS017-270M-INT,Disipador integrado con Cinta LED y Fuentes de alimentaciî†¦. 270 metros.,11630084,9163109
DIS01C,Instalaciî‰¢ y configuraciî‰¢.,129328,101933
DIS021,"Perfil De Aluminio Sobreponer, 17 X 8 X 3000mm.",52036,40998
DIS021-BK,"Perfil De Aluminio Sobreponer, 17 X 8 X 3000mm. (Led Lights).Color Neg",55294,43613
DIS022,Perfil en aluminio incrustar x 3 metros con difusor opal.,53894,42462
DIS023,Perfil de aluminio CN302 X 3mt color aluminio x 3 mtr.,177815,140084
DIS061,Perfil para lampara Trazzo. 3 metros. Color Blanco.,223012,175707
DIS061-15M-IP-4K-GL,Perfil integrado con cinta LED. No incluye fuentes de alimentacion. 15 metros.,2177899,1715966
DIS061-26M-IP-4K-GL,Perfil integrado con cinta LED. No incluye fuentes de alimentacion. 26 metros.,4267227,3362017
DIS061-3.5M-IP-4K-GL,Perfil integrado con cinta LED. No incluye fuentes de alimentacion. 3.5 metros.,787731,620672
DIS061-36M-IP-4K-GL,Perfil integrado con cinta LED. No incluye fuentes de alimentacion. 36 metros.,5617227,4425714
DIS061-3M-IP-4K-GL,Perfil integrado con cinta LED. No incluye fuentes de alimentacion. 3 metros.,531008,418235
DIS061-42M-IP-4K-GL,Perfil integrado con cinta LED. No incluye fuentes de alimentacion. 42 metros,6438992,5073109
DIS061-6M-IP-4K-GL,Perfil integrado con cinta LED. No incluye fuentes de alimentacion. 6 metros.,1053529,830504
DIS061-8M-IP-4K-GL,Perfil integrado con cinta LED. No incluye fuentes de alimentacion. 8 metros.,1348571,1062521
DIS076,Perfil de aluminio Trazzo sin aletas 30 x 21 mm x 3 metros.,91865,72378
DIS076-1M,Perfil de aluminio Trazzo sin aletas 30 x 21 mm x 1 metro.,30812,24276
DIS078,Perfil de aluminio Sobreponer aletas 12 x 08 mm x 3 metros.,42689,33613
DIS078A,Perfil de aluminio Con aletas 12 x 08 mm x 3 metros.,46218,36471
DIS081,Perfil esquinero en aluminio. 3 Metros.,149328,117647
DIS088,Perfil de aluminio sobreponer 3 mts color aluminio.,48235,37983
DIS088-46M-INT,Disipador integrado con Cinta LED y Fuentes de alimentaciî†¦. 46 metros.,2238067,1763277
DIS088-INT-PERT,Perfil de aluminio CN302 X 3mt integrado con drivers y cintas CL-50-50-3K-GL.col,6559328,5167983
DIS089,"Perfil De Aluminio Incrustar, 30x20x3000mm.",98497,77604
DIS089-32M-4K,Dis089 integrado con cinta LED y fuentes. 32M.,2084370,1642185
DIS089-45M-4K,Dis089 integrado con cinta LED y fuentes. 45M.,2755630,2171092
DIS096,Perfil de aluminio Trazzo sin aletas 30 x 20 mm x 3 metros.,122353,96387
DIS096-INT-112-4K,DIS096 integrado con disipador y regletas. 4.000ï½°K. 1128mm. Opal.,129412,102185
DIS118,Perfil de Aluminio Incrustar. 12x8x3000mm.,32689,25798
DIS119,Perfil de aluminio sobreponer 3 mts .color aluminio.,31593,24892
DIS131,Perfil en aluminio 10.8mm. 3 metros.,31765,25042
DIS-400X1120,Disipado de aluminio de 400x1120 mm.,47479,37479
DIS-53X1120,DIS-53X1120,9244,7311
DIS-748X1120,DIS-748X1120,99076,78067
DIS-748X1120-4K-WH,Disipador de 748X1120mm. 4.000ï½°K. Color Blanco. No incluye Driver.,268151,211261
DIS-ARCO-04017175,Disipadores para arco. LED 200W. 5.000ï½°K.,1129832,890168
DIS-BASE-06016571,Disipadores para Base de arco. LED 300W. 5.000ï½°K. Lamina CR18.,2011681,1584958
DIS-CATANIA-84X1165,Disipador para CATANIA lamina CR22. 84x1165mm.,10000,7899
DIS-CHALA,Disipador porta regleta de 14W.,3193,2521
DISCO-COR-412,"Disco de corte de 4 1/2"".",3782,3025
DISCO-NIVELADOR,Disco nivelador para cilindros. Calibre 18 color blanco.,3277,2605
DISCO-PUL,"Disco para pulidora 4.5"".",24592,19376
DISCO-PUL-60,"Disco para pulidora 4.5"". Grano 60.",23109,18235
DISCO-TRON,"Disco de corte para tronzadora de 14"".",25773,20306
DIS-DLMFLEX,Disipador en aluminio para modulo DLM Fortimo. Codigo 929000765413. Ma,50840,40000
DIS-EPIC-40,Disipador porta regletas para EPIC-40 en CR22.,11429,9076
DIS-EPIC-65,Disipador porta regletas para EPIC-65 en CR22.,28908,22773
DIS-EPIC-90,Disipador porta regletas para EPIC-90 en CR22.,49832,39244
DIS-ES-61X560-4K,Disipador en Aluminio 0.9mm. 61x560mm. 4.000ï½°K.,34034,26891
DIS-ES-91X280-4K,Disipador en Aluminio 0.9mm. 91x280mm. 4.000ï½°K.,42773,33697
DIS-ES-91X280-4K-PH,Disipador en Aluminio 0.9mm. 91x280mm. 4.000ï½°K.Regleta phillips.,60000,47311
DISEï¾‘O-AUT,Valor Fase IV del contrato 1078-1049,0,0
DISEï¾‘O-CONTROL-AP,Diseîƒ« control de acceso y parking.,0,0
DISEï¾‘O-ELEC,Diseîƒ« electrico.,0,0
DISEï¾‘O-IL,Diseîƒ« de Iluminacion,0,0
DISEï¾‘O-ILUMINACION,Servicio diseîƒ« de iluminacion. 1 dia.,545412,429719
DIS-FUJI-1160,Disipador FUJI-1160.,30840,24286
DIS-FUJI-14-1000,Disipador para 1/4 de FUJI 1000. Aluminio 0.9 mm.,30000,23613
DIS-FUJI-14-2800-3R,Disipador para 1/4 de FUJI 2800 de 3 regletas.,30252,23866
DIS-FUJI-14-2800-4R,Disipador para 1/4 de FUJI 2800 de 4 regletas.,69328,54622
DIS-FUJI-1875,Disipador FUJI-1875.,17059,13445
DIS-FUJI-2800,DIS-FUJI-2800,16639,13109
DIS-FUJI-4030,DIS-FUJI-4030,20588,16218
DIS-HEXA-100W-4K-DA,Disipador para Hexagono especial. LED 100W. DALI. 4.000ï½°K. Incluye acrilico.,764706,602941
DIS-HEXAGONO,Disipador especial para Hexago. Incluye sujetadores para disipador y acrilico. C,80084,63109
DISI-FUJI-3655,DISI-FUJI-3655,1681,1345
DIS-LFLA-RETROFIT,Disipador para Retrofit de LFLA. Lamina CR22.,11933,9412
DIS-MUSA-410X455,DIS-MUSA-410X455,23193,18235
DIS-MUSA-490X540,DIS-MUSA-490X540,32521,25630
DIS-MUSA-L,DIS-MUSA-L,12185,9580
DISO22,Perfil en aluminio incrustar x 3 metros con difusor opal.,67311,53109
DIS-PANEL-RETROFIT,Disipador para Retrofit de Panel. Lamina CR22.,27563,21681
DIS-ROMBO,Disipador en aluminio para regletas LED en forma de rombo.,137143,108067
DIS-ROMBO-043971WH,Platina en forma de ROMBO con regletas LED. 400W. 120/277V. Dim.0-10V.,1355462,1093109
DIS-ROMBO-V2,DIS-ROMBO-V2,137059,107983
DIS-SINAI-249,DIS-SINAI-249,3613,2857
DISTSA001,Perfil DISTSA 001. x metro. Color Blanco (Complemento)),9412,7395
DISTSA001-A,Perfil DISTSA 001. x metro. Anodizado.(Complemento)),8151,6471
DISTSA002,Perfil DISTSA 002. x metro. Color blanco. (Empotrar),25714,20252
DISTSA003,Perfil DISTSA 003. x metro. Color Blanco. (Sobreponer),19916,15714
DISTSA003-A,Perfil DISTSA 003. x metro. Anodizado.(Sobreponer).,15966,12605
DISTSA004-C,"Perfil Extruido en Aluminio, para luminaria Lineal. 1. Metro. Crudo.",46050,36303
DISTSA005,"Perfil Extruido en Aluminio, para luminaria Lineal. 1. Metro. Color Bl",38319,30168
DISTSA008-MM,Perfil extruido en aluminio para luminaria MANTUA. Color Marron Mate.,47899,37731
DJK-150HPS,Luminaria de Exterior decorativa con acrilico. Sodio/MH 150HPS. 208/22,333529,262773
DJK-70HPS,Luminaria de Exterior decorativa con acrilico. 70HPS. 208/220V.,331765,261429
DJK-LED-I-74W,Luminaria Decorativa Urbana 74W 8.000lm para poste vertical.,1970588,1552605
DL213,Kardan Sencilla recesada de incrustar GU10 Color Negro.,29832,23529
DL35,BALA CUBO GU10,49580,39076
DL35W,Bala cubo negra IP20 GU10 Mercury.,40756,32101
DL402,Bala de piso de incrustar 1W. 3.000ï½°K. 120V.  2 lados,76807,60504
DL-5101-CM,bala halogena cuadrada Cromo.,12521,9916
DL-5101-CM/GZ10,"Bala halogena cuadrada cromo, inc. socket y bombilla GZ10.",23697,18655
DL5201,Bala halogena tipo Kardan.  Max. 50W.,19244,15210
